dateTime,sampleTimeSeconds,LPOPmMid,LPOPm10,ratioPmMid,ratioPm10,concentrationPmMid,concentrationPm2_5,concentrationPm10
2020-08-19 10:54:34.655793,30,4553976,7449880,15.18,24.83,10866.25,16549.34,27415.59
2020-08-19 10:55:04.676864,30,9124576,11538248,30.42,38.46,43251.68,33709.36,76961.03
2020-08-19 10:55:34.713100,30,9889316,12200772,32.96,40.67,52415.67,36440.80,88856.48
2020-08-19 10:56:04.733882,30,9988656,12161932,33.30,40.54,53703.89,34420.83,88124.72
2020-08-19 10:56:34.754783,30,5421292,8068384,18.07,26.89,14647.98,17987.98,32635.96
2020-08-19 10:57:04.775745,30,8861864,11246976,29.54,37.49,40398.70,31716.80,72115.50
2020-08-19 10:57:34.796655,30,9796544,12294528,32.66,40.98,51233.43,39407.45,90640.88
2020-08-19 10:58:04.817447,30,9337672,11317452,31.13,37.72,45674.39,27592.54,73266.93
2020-08-19 10:58:34.838367,30,5564028,8402516,18.55,28.01,15355.53,20397.36,35752.89
2020-08-19 10:59:04.859129,30,8460852,11008832,28.20,36.70,36319.39,32002.73,68322.12
2020-08-19 10:59:34.880075,30,10035280,12570524,33.45,41.90,54316.49,41727.20,96043.70
2020-08-19 11:00:04.901102,30,11950156,14550860,39.83,48.50,84210.99,57586.24,141797.23
2020-08-19 11:00:34.921777,30,4364336,6607000,14.55,22.02,10148.00,11211.76,21359.76
2020-08-19 11:01:04.942504,30,8249648,9892840,27.50,32.98,34300.15,18160.83,52460.98
2020-08-19 11:01:34.963252,30,8630740,10271148,28.77,34.24,38007.71,19487.36,57495.07
2020-08-19 11:02:04.984112,30,9894808,12267524,32.98,40.89,52486.27,37638.08,90124.35
2020-08-19 11:02:35.005050,30,5758216,8717740,19.19,29.06,16360.01,22534.84,38894.85
2020-08-19 11:03:05.041187,30,9550936,12137364,31.84,40.46,48198.99,39465.06,87664.05
2020-08-19 11:03:35.062343,30,10133264,12375096,33.78,41.25,55620.75,36574.13,92194.88
2020-08-19 11:04:05.083254,30,9215152,11482980,30.72,38.28,44269.39,31754.55,76023.95
2020-08-19 11:04:35.104041,30,5553820,8109812,18.51,27.03,15304.08,17706.72,33010.79
2020-08-19 11:05:05.124961,30,9377288,11828876,31.26,39.43,46135.73,35891.35,82027.09
2020-08-19 11:05:35.145945,30,9796008,12058440,32.65,40.19,51226.64,34969.46,86196.10
2020-08-19 11:06:05.166880,30,7562260,9981428,25.21,33.27,28313.04,25296.34,53609.38
2020-08-19 11:06:35.187802,30,5976532,8836052,19.92,29.45,17548.94,22577.28,40126.22
2020-08-19 11:07:05.208633,30,9407616,11826092,31.36,39.42,46491.27,35486.18,81977.45
2020-08-19 11:07:35.229655,30,11362228,13582708,37.87,45.28,74005.40,43840.04,117845.44
2020-08-19 11:08:05.250744,30,10170420,12504976,33.90,41.68,56121.32,38618.83,94740.15
2020-08-19 11:08:35.271729,30,7906360,10352172,26.35,34.51,31200.95,27417.01,58617.95
2020-08-19 11:09:05.292770,30,12016072,14244344,40.05,47.48,85415.41,48457.14,133872.55
2020-08-19 11:09:35.328963,30,11632428,13807348,38.77,46.02,78577.09,44547.52,123124.61
2020-08-19 11:10:05.350033,30,10590740,12855372,35.30,42.85,62017.87,39840.79,101858.66
2020-08-19 11:10:35.370826,30,5805528,8554088,19.35,28.51,16612.22,20626.55,37238.77
2020-08-19 11:11:05.391706,30,9857120,12293684,32.86,40.98,52003.10,38621.69,90624.79
2020-08-19 11:11:35.412698,30,11617252,13864052,38.72,46.21,78315.09,46168.26,124483.35
2020-08-19 11:12:05.433519,30,11787848,13826872,39.29,46.09,81297.73,42293.47,123591.20
2020-08-19 11:12:35.454164,30,5002032,7845724,16.67,26.15,12713.20,17963.26,30676.46
2020-08-19 11:13:05.474951,30,4066688,7305560,13.56,24.35,9091.28,17203.93,26295.21
2020-08-19 11:13:35.495820,30,7018996,8584448,23.40,28.61,24174.89,13367.02,37541.91
2020-08-19 11:14:05.516640,30,7174972,8788196,23.92,29.29,25311.99,14312.68,39624.67
2020-08-19 11:14:35.552980,30,12345920,14464580,41.15,48.22,91629.97,47903.92,139533.89
2020-08-19 11:15:05.573975,30,9683268,10962492,32.28,36.54,49816.84,17784.45,67601.29
2020-08-19 11:15:35.595021,30,8625616,10049812,28.75,33.50,37955.95,16552.53,54508.48
2020-08-19 11:16:05.615993,30,8160836,9715864,27.20,32.39,33476.90,16744.57,50221.47
2020-08-19 11:16:35.636817,30,4209576,7013060,14.03,23.38,9588.11,14544.30,24132.41
2020-08-19 11:17:05.657596,30,8047612,9995460,26.83,33.32,32449.21,21343.74,53792.96
2020-08-19 11:17:35.678613,30,8547256,10004416,28.49,33.35,37170.83,16739.53,53910.36
2020-08-19 11:18:05.699456,30,8377452,10120980,27.92,33.74,35511.57,19944.41,55455.98
2020-08-19 11:18:35.720207,30,3687996,6983600,12.29,23.28,7862.49,16059.92,23922.41
2020-08-19 11:19:05.741056,30,7777080,9533536,25.92,31.78,30090.81,17898.41,47989.22
2020-08-19 11:19:35.761913,30,8019112,9624220,26.73,32.08,32194.36,16895.68,49090.04
2020-08-19 11:20:05.782878,30,8143864,9756176,27.15,32.52,33321.32,17403.89,50725.21
2020-08-19 11:20:35.803884,30,10659272,13259384,35.53,44.20,63020.78,47512.37,110533.15
2020-08-19 11:21:05.824908,30,11155356,13248720,37.18,44.16,70638.44,39659.04,110297.48
2020-08-19 11:21:35.861117,30,11668812,13631832,38.90,45.44,79208.02,39777.83,118985.84
2020-08-19 11:22:05.882090,30,11237492,13286672,37.46,44.29,71961.62,39175.80,111137.41
2020-08-19 11:22:35.902847,30,6419900,8448292,21.40,28.16,20168.12,16028.71,36196.82
2020-08-19 11:23:05.923767,30,11267488,13199660,37.56,44.00,72449.24,36769.41,109218.65
2020-08-19 11:23:35.944698,30,9790744,12022884,32.64,40.08,51160.15,34380.43,85540.58
2020-08-19 11:24:05.965523,30,7959804,9997016,26.53,33.32,31668.88,22144.45,53813.33
2020-08-19 11:24:35.986202,30,4258576,7097376,14.20,23.66,9762.89,14978.38,24741.28
2020-08-19 11:25:06.007120,30,8022188,10110504,26.74,33.70,32221.80,23093.94,55315.75
2020-08-19 11:25:36.028063,30,8310664,9682944,27.70,32.28,34874.55,14938.27,49812.82
2020-08-19 11:26:06.049131,30,7703216,9700644,25.68,32.34,29470.21,20562.03,50032.24
2020-08-19 11:26:36.069648,30,4257544,7730840,14.19,25.77,9759.19,19941.97,29701.16
2020-08-19 11:27:06.090561,30,8519412,10244008,28.40,34.15,36894.81,20227.70,57122.52
2020-08-19 11:27:36.111438,30,8634940,10171080,28.78,33.90,38050.17,18080.05,56130.22
2020-08-19 11:28:06.132192,30,7719912,9873420,25.73,32.91,29609.63,22602.02,52211.65
2020-08-19 11:28:36.152978,30,5300936,7385812,17.67,24.62,14071.04,12842.78,26913.81
2020-08-19 11:29:06.173835,30,8307256,9873876,27.69,32.91,34842.25,17375.28,52217.53
2020-08-19 11:29:36.194781,30,7583556,10123044,25.28,33.74,28485.60,26998.02,55483.63
2020-08-19 11:30:06.231014,30,8501008,10745824,28.34,35.82,36713.22,27591.08,64304.30
2020-08-19 11:30:36.251850,30,5758164,8309604,19.19,27.70,16359.73,18504.78,34864.51
2020-08-19 11:31:06.272747,30,8630292,11180592,28.77,37.27,38003.16,33039.83,71042.99
2020-08-19 11:31:36.293576,30,10169256,12440048,33.90,41.47,56105.59,37355.97,93461.56
2020-08-19 11:32:06.314608,30,9496332,11363376,31.65,37.88,47542.96,26481.47,74024.43
2020-08-19 11:32:36.335342,30,6351940,8583860,21.17,28.61,19748.24,17787.78,37536.02
2020-08-19 11:33:06.356186,30,11083184,12908828,36.94,43.03,69490.45,33486.93,102977.38
2020-08-19 11:33:36.377261,30,10862072,12698696,36.21,42.33,66058.21,32571.78,98629.99
2020-08-19 11:34:06.398048,30,6134868,8512628,20.45,28.38,18452.14,18375.64,36827.79
2020-08-19 11:34:36.418738,30,3267456,6035956,10.89,20.12,6634.64,11249.18,17883.82
2020-08-19 11:35:06.439487,30,7349400,9480996,24.50,31.60,26631.77,20728.11,47359.88
2020-08-19 11:35:36.460350,30,8436644,10426224,28.12,34.75,36083.48,23574.76,59658.24
2020-08-19 11:36:06.481222,30,10788184,12821004,35.96,42.74,64939.42,36204.67,101144.09
2020-08-19 11:36:36.502173,30,5476620,7538768,18.26,25.13,14919.20,13204.40,28123.60
2020-08-19 11:37:06.538406,30,12740968,14834380,42.47,49.45,99493.77,49923.91,149417.67
2020-08-19 11:37:36.559433,30,12643504,14822656,42.15,49.41,97510.20,51586.80,149097.00
2020-08-19 11:38:06.580596,30,12067056,14879424,40.22,49.60,86355.41,64299.07,150654.48
2020-08-19 11:38:36.601316,30,7460088,10193276,24.87,33.98,27496.20,28934.66,56430.86
2020-08-19 11:39:06.622237,30,12044532,14586468,40.15,48.62,85939.28,56799.56,142738.84
2020-08-19 11:39:36.643330,30,12554472,14880840,41.85,49.60,95723.34,54969.99,150693.33
2020-08-19 11:40:06.679854,30,11749176,14038088,39.16,46.79,80614.42,48105.70,128720.12
2020-08-19 11:40:36.700726,30,7117436,9531356,23.72,31.77,24887.87,23075.09,47962.96
2020-08-19 11:41:06.721571,30,12344912,14226796,41.15,47.42,91610.52,41818.07,133428.59
2020-08-19 11:41:36.742278,30,12657796,14827084,42.19,49.42,97799.31,51418.61,149217.92
2020-08-19 11:42:06.763406,30,11731104,14166172,39.10,47.22,80296.62,51606.13,131902.75
2020-08-19 11:42:36.784136,30,7233016,10149876,24.11,33.83,25745.48,30098.64,55844.11
2020-08-19 11:43:06.804977,30,9373276,11361512,31.24,37.87,46088.86,27904.70,73993.55
2020-08-19 11:43:36.841165,30,12861816,15075324,42.87,50.25,101993.05,54124.22,156117.27
2020-08-19 11:44:06.862174,30,11290180,13926200,37.63,46.42,72819.83,53164.87,125984.70
2020-08-19 11:44:36.882871,30,6615100,9549152,22.05,31.83,21412.54,26764.91,48177.45
2020-08-19 11:45:06.903984,30,11148080,13467216,37.16,44.89,70522.05,44672.98,115195.02
2020-08-19 11:45:36.925006,30,12679588,14904796,42.27,49.68,98241.32,53112.96,151354.28
2020-08-19 11:46:06.961224,30,11372364,13467896,37.91,44.89,74173.37,41037.20,115210.56
2020-08-19 11:46:36.966469,30,2920852,5834868,9.74,19.45,5718.43,11051.70,16770.13
2020-08-19 11:47:07.002967,30,10389104,13024520,34.63,43.42,59135.13,46293.67,105428.80
2020-08-19 11:47:37.023796,30,10739608,12872868,35.80,42.91,64211.49,38012.45,102223.95
2020-08-19 11:48:07.044796,30,11349472,13630068,37.83,45.43,73794.48,45150.38,118944.85
2020-08-19 11:48:37.065533,30,7479464,9907136,24.93,33.02,27649.69,24995.35,52645.04
2020-08-19 11:49:07.086387,30,11846708,14171708,39.49,47.24,82345.60,49696.01,132041.61
2020-08-19 11:49:37.107396,30,12759660,14981480,42.53,49.94,99877.49,53605.66,153483.16
2020-08-19 11:50:07.143704,30,11136996,13236476,37.12,44.12,70345.09,39682.55,110027.64
2020-08-19 11:50:37.164375,30,2483192,5917656,8.28,19.73,4668.29,12553.67,17221.96
2020-08-19 11:51:07.169810,30,5996060,8718100,19.99,29.06,17658.45,21240.09,38898.54
2020-08-19 11:51:37.206070,30,6632468,8768432,22.11,29.23,21526.06,17892.87,39418.93
2020-08-19 11:52:07.226961,30,7692316,9496140,25.64,31.65,29379.46,18161.18,47540.64
2020-08-19 11:52:37.247773,30,4800600,7014128,16.00,23.38,11855.90,12284.13,24140.03
2020-08-19 11:53:07.268590,30,7602420,9243236,25.34,30.81,28639.12,15949.42,44588.54
2020-08-19 11:53:37.289267,30,7331156,9384208,24.44,31.28,26491.31,19725.36,46216.68
2020-08-19 11:54:07.310246,30,6673124,9078340,22.24,30.26,21793.63,20945.31,42738.93
2020-08-19 11:54:37.330993,30,3608256,6661416,12.03,22.20,7619.12,14097.19,21716.31
2020-08-19 11:55:07.351984,30,9932348,12004888,33.11,40.02,52970.86,32239.28,85210.13
2020-08-19 11:55:37.372944,30,11686216,14091144,38.95,46.97,79511.05,50520.63,130031.68
2020-08-19 11:56:07.394055,30,11057672,13537684,36.86,45.13,69087.88,47719.25,116807.13
2020-08-19 11:56:37.414882,30,6943456,10113080,23.14,33.71,23638.51,31711.72,55350.23
2020-08-19 11:57:07.435794,30,11209204,13555444,37.36,45.18,71503.80,45712.14,117215.94
2020-08-19 11:57:37.456877,30,9515568,11819596,31.72,39.40,47773.32,34088.36,81861.67
2020-08-19 11:58:07.493317,30,10148328,12773344,33.83,42.58,55823.28,44335.63,100158.91
2020-08-19 11:58:37.498733,30,3194376,5987716,10.65,19.96,6434.67,11176.94,17611.60
2020-08-19 11:59:07.534806,30,11905700,14438508,39.69,48.13,83405.60,55449.38,138854.98
2020-08-19 11:59:37.555658,30,11227188,13485728,37.42,44.95,71794.62,43822.34,115616.96
2020-08-19 12:00:07.576752,30,10486500,12728188,34.96,42.43,60515.00,38717.07,99232.07
2020-08-19 12:00:37.597172,30,4129396,6654032,13.76,22.18,9306.99,12360.67,21667.66
2020-08-19 12:01:07.618170,30,6213280,8909624,20.71,29.70,18912.51,21994.04,40906.55
2020-08-19 12:01:37.639138,30,7280680,8745424,24.27,29.15,26105.66,13074.76,39180.42
2020-08-19 12:02:07.660226,30,7717288,9969712,25.72,33.23,29587.69,23868.73,53456.43
2020-08-19 12:02:37.680771,30,4083988,6896180,13.61,22.99,9150.43,14157.07,23307.51
2020-08-19 12:03:07.701588,30,7500212,9353828,25.00,31.18,27814.79,18047.35,45862.14
2020-08-19 12:03:37.722533,30,12666600,15235476,42.22,50.78,97977.70,62708.12,160685.81
2020-08-19 12:04:07.743851,30,12118036,14496604,40.39,48.32,87302.92,53068.00,140370.92
2020-08-19 12:04:37.779691,30,4581904,7644076,15.27,25.48,10975.10,18005.29,28980.39
2020-08-19 12:05:07.800671,30,7678492,9722692,25.59,32.41,29264.68,21041.83,50306.50
2020-08-19 12:05:37.821401,30,7837228,9788056,26.12,32.63,30603.52,20522.74,51126.26
2020-08-19 12:06:07.842361,30,8786624,10694792,29.29,35.65,39608.29,23936.97,63545.26
2020-08-19 12:06:37.863288,30,12505972,14682256,41.69,48.94,94759.90,50533.79,145293.69
2020-08-19 12:07:07.884321,30,9284820,10796668,30.95,35.99,45064.31,20002.84,65067.15
2020-08-19 12:07:37.905239,30,9381288,11156548,31.27,37.19,46182.52,24474.98,70657.50
2020-08-19 12:08:07.926213,30,9937712,12020800,33.13,40.07,53040.36,32461.90,85502.26
2020-08-19 12:08:37.946982,30,7552492,9615464,25.17,32.05,28234.15,20748.78,48982.93
2020-08-19 12:09:07.967969,30,11232420,13254540,37.44,44.18,71879.35,38546.67,110426.02
2020-08-19 12:09:38.004320,30,10760280,12621572,35.87,42.07,64520.57,32547.31,97067.88
2020-08-19 12:10:08.025263,30,9831228,11777088,32.77,39.26,51673.11,29434.07,81107.18
2020-08-19 12:10:38.046193,30,5263564,8590772,17.55,28.64,13895.48,23709.81,37605.29
2020-08-19 12:11:08.067204,30,12694352,15066688,42.31,50.22,98541.46,57332.13,155873.59
2020-08-19 12:11:38.088189,30,12773132,15060620,42.58,50.20,100154.62,55547.91,155702.53
2020-08-19 12:12:08.109362,30,11722640,14260820,39.08,47.54,80148.01,54142.46,134290.47
2020-08-19 12:12:38.130273,30,7802828,11240772,26.01,37.47,30309.50,41705.32,72014.82
2020-08-19 12:13:08.166369,30,12015708,14680536,40.05,48.94,85408.73,59838.94,145247.67
2020-08-19 12:13:38.187324,30,13303388,16335728,44.34,54.45,111508.74,83140.30,194649.05
2020-08-19 12:14:08.208358,30,12584812,15514220,41.95,51.71,96329.68,72530.80,168860.48
2020-08-19 12:14:38.229320,30,5407612,8397692,18.03,27.99,14581.50,21124.83,35706.33
2020-08-19 12:15:08.250477,30,11283320,14358800,37.61,47.86,72707.65,64086.29,136793.94
2020-08-19 12:15:38.271401,30,9442868,12907436,31.48,43.02,46907.09,56041.14,102948.23
2020-08-19 12:16:08.307422,30,8569092,11580900,28.56,38.60,37388.36,40301.54,77689.90
2020-08-19 12:16:38.328255,30,3001128,6243192,10.00,20.81,5923.53,13166.90,19090.43
2020-08-19 12:17:08.349141,30,10629656,12406664,35.43,41.36,62585.93,30223.11,92809.04
2020-08-19 12:17:38.370072,30,12596092,14520400,41.99,48.40,96555.69,44439.58,140995.27
2020-08-19 12:18:08.391393,30,11627216,13841572,38.76,46.14,78486.99,45456.33,123943.32
2020-08-19 12:18:38.412077,30,4643460,6965088,15.48,23.22,11217.90,12573.26,23791.17
2020-08-19 12:19:08.433110,30,11041136,13311680,36.80,44.37,68828.00,42865.27,111693.27
2020-08-19 12:19:38.469236,30,12793916,15061668,42.65,50.21,100583.29,55148.62,155731.91
2020-08-19 12:20:08.490391,30,11631108,14041836,38.77,46.81,78554.27,50258.10,128812.37
2020-08-19 12:20:38.511378,30,8574656,11044428,28.58,36.81,37443.95,31435.68,68879.63
2020-08-19 12:21:08.532137,30,6030716,9410792,20.10,31.37,17854.10,28674.52,46528.62
2020-08-19 12:21:38.552866,30,2585664,5255892,8.62,17.52,4904.43,8955.22,13859.65
2020-08-19 12:22:08.573512,30,2419600,5342584,8.07,17.81,4524.52,9744.16,14268.68
2020-08-19 12:22:38.594317,30,3350020,6075504,11.17,20.25,6865.17,11244.24,18109.41
2020-08-19 12:23:08.600098,30,2594972,5525364,8.65,18.42,4926.17,10235.17,15161.33
2020-08-19 12:23:38.621105,30,3088676,5786292,10.30,19.29,6151.98,10357.33,16509.31
2020-08-19 12:24:08.641870,30,2924532,5797920,9.75,19.33,5727.74,10843.73,16571.47
2020-08-19 12:24:38.662727,30,3541268,6109824,11.80,20.37,7418.60,10888.34,18306.95
2020-08-19 12:25:08.683700,30,3254832,6815652,10.85,22.72,6599.83,16152.07,22751.90
2020-08-19 12:25:38.719932,30,12648648,14860664,42.16,49.54,97614.27,52524.05,150138.31
2020-08-19 12:26:08.741164,30,12455428,14708248,41.52,49.03,93763.24,52229.35,145992.59
2020-08-19 12:26:38.762012,30,3565752,6554288,11.89,21.85,7491.48,13527.20,21018.69
2020-08-19 12:27:08.782923,30,2445236,5532368,8.15,18.44,4582.22,10614.15,15196.37
2020-08-19 12:27:38.803590,30,3990376,7393464,13.30,24.64,8833.59,18139.78,26973.37
2020-08-19 12:28:08.824729,30,11440752,13885876,38.14,46.29,75313.59,49695.64,125009.23
2020-08-19 12:28:38.845602,30,6733800,9282292,22.45,30.94,22197.70,22837.56,45035.25
2020-08-19 12:29:08.866773,30,9569276,11947592,31.90,39.83,48420.87,35743.53,84164.40
2020-08-19 12:29:38.887842,30,12464848,14707016,41.55,49.02,93948.46,52010.98,145959.44
2020-08-19 12:30:08.908833,30,7347532,10284132,24.49,34.28,26617.36,31056.59,57673.96
2020-08-19 12:30:38.929759,30,7331532,10342384,24.44,34.47,26494.20,31987.25,58481.45
2020-08-19 12:31:08.950472,30,1796256,5620188,5.99,18.73,3214.02,12426.99,15641.01
2020-08-19 12:31:38.971449,30,4623604,7595784,15.41,25.32,11139.15,17445.89,28585.04
2020-08-19 12:32:09.007490,30,11076676,13473708,36.92,44.91,69387.63,45955.30,115342.93
2020-08-19 12:32:39.028696,30,7076388,10228744,23.59,34.10,24588.63,32325.12,56913.75
2020-08-19 12:33:09.034255,30,2249308,4886912,7.50,16.29,4149.44,8068.29,12217.73
2020-08-19 12:33:39.055210,30,2339724,5200196,7.80,17.33,4346.83,9254.81,13601.64
2020-08-19 12:34:09.076185,30,3334668,6512344,11.12,21.71,6821.93,13928.37,20750.30
2020-08-19 12:34:39.097222,30,6999780,10337528,23.33,34.46,24037.56,34376.27,58413.83
2020-08-19 12:35:09.118143,30,7966436,10367656,26.55,34.56,31727.32,27107.07,58834.39
2020-08-19 12:35:39.154387,30,8404664,10455620,28.02,34.85,35773.62,24301.33,60074.95
2020-08-19 12:36:09.175383,30,8300856,10863940,27.67,36.21,34781.70,31304.99,66086.69
2020-08-19 12:36:39.196864,30,11567588,14515632,38.56,48.39,77461.91,63408.14,140870.05
2020-08-19 12:37:09.217876,30,11071024,13434720,36.90,44.78,69298.38,45158.64,114457.02
2020-08-19 12:37:39.238904,30,9170060,11383732,30.57,37.95,43760.53,30601.52,74362.05
2020-08-19 12:38:09.260059,30,9498780,11953224,31.66,39.84,47572.19,36694.59,84266.78
2020-08-19 12:38:39.296119,30,10520316,13634412,35.07,45.45,60999.54,58046.36,119045.90
2020-08-19 12:39:09.317272,30,8274264,10261096,27.58,34.20,34530.98,22825.89,57356.87
2020-08-19 12:39:39.338366,30,7530664,9774888,25.10,32.58,28058.48,22901.84,50960.32
2020-08-19 12:40:09.359432,30,7702864,10386472,25.68,34.62,29467.27,29630.83,59098.10
2020-08-19 12:40:39.380635,30,10878056,14904596,36.26,49.68,66302.09,85046.55,151348.64
2020-08-19 12:41:09.401668,30,11389860,13963252,37.97,46.54,74463.88,52422.11,126885.99
2020-08-19 12:41:39.437920,30,11821292,14496928,39.40,48.32,81891.92,58487.52,140379.44
2020-08-19 12:42:09.459091,30,10339988,13350492,34.47,44.50,58448.06,54111.77,112559.84
2020-08-19 12:42:39.480299,30,10137756,13247452,33.79,44.16,55681.08,54588.57,110269.65
2020-08-19 12:43:09.501376,30,10835480,13589068,36.12,45.30,65653.95,52338.66,117992.61
2020-08-19 12:43:39.522627,30,11713044,14456332,39.04,48.19,79979.90,59339.01,139318.91
2020-08-19 12:44:09.558664,30,10364672,13317864,34.55,44.39,58792.65,53038.28,111830.93
2020-08-19 12:44:39.579832,30,9652480,13500576,32.17,45.00,49436.90,66519.28,115956.18
2020-08-19 12:45:09.601306,30,11629704,14850704,38.77,49.50,78529.99,71334.96,149864.95
2020-08-19 12:45:39.622162,30,4936020,7811012,16.45,26.04,12427.26,17952.00,30379.26
2020-08-19 12:46:09.643117,30,7158120,10596592,23.86,35.32,25187.20,36915.89,62103.08
2020-08-19 12:46:39.664286,30,5271200,7939908,17.57,26.47,13931.22,17562.84,31494.06
2020-08-19 12:47:09.685418,30,9227324,11222748,30.76,37.41,44407.54,27315.18,71722.72
2020-08-19 12:47:39.721500,30,9005956,10873764,30.02,36.25,41945.41,24291.11,66236.52
2020-08-19 12:48:09.742600,30,8583116,10888280,28.61,36.29,37528.58,28929.83,66458.41
2020-08-19 12:48:39.763520,30,6688756,9256292,22.30,30.85,21897.18,22840.35,44737.52
2020-08-19 12:49:09.784871,30,9190604,11339340,30.64,37.80,43991.81,29635.45,73627.26
2020-08-19 12:49:39.805848,30,6071252,9140444,20.24,30.47,18085.05,25343.64,43428.69
2020-08-19 12:50:09.826982,30,4495844,7348912,14.99,24.50,10642.21,15985.80,26628.01
2020-08-19 12:50:39.847857,30,3669336,6304324,12.23,21.01,7805.08,11653.02,19458.10
2020-08-19 12:51:09.868962,30,4890832,8293428,16.30,27.64,12234.35,22477.20,34711.54
2020-08-19 12:51:39.890029,30,3768792,7148568,12.56,23.83,8114.38,17002.30,25116.67
2020-08-19 12:52:09.911136,30,3835320,6739776,12.78,22.47,8325.88,13911.93,22237.80
2020-08-19 12:52:39.932254,30,11675980,14443060,38.92,48.14,79332.65,59640.63,138973.28
2020-08-19 12:53:09.953336,30,3954580,6775916,13.18,22.59,8714.51,13767.02,22481.53
2020-08-19 12:53:39.974387,30,2809172,5924988,9.36,19.75,5439.82,11822.60,17262.42
2020-08-19 12:54:09.995351,30,4137504,6816544,13.79,22.72,9335.15,13422.86,22758.01
2020-08-19 12:54:40.016694,30,4423700,7502140,14.75,25.01,10368.95,17461.22,27830.18
2020-08-19 12:55:10.037551,30,4323136,5880888,14.41,19.60,9996.68,7023.47,17020.15
2020-08-19 12:55:40.058581,30,4526752,7889816,15.09,26.30,10760.90,20296.29,31057.19
2020-08-19 12:56:10.079760,30,5707724,8866376,19.03,29.55,16094.10,24352.37,40446.47
2020-08-19 12:56:40.100975,30,5762904,7921304,19.21,26.40,16384.87,14946.39,31331.25
2020-08-19 12:57:10.122121,30,6149212,9392140,20.50,31.31,18535.70,27773.89,46309.60
2020-08-19 12:57:40.143238,30,4521416,7448116,15.07,24.83,10740.34,16661.33,27401.67
2020-08-19 12:58:10.164156,30,2422808,6172700,8.08,20.58,4531.72,14141.44,18673.16
2020-08-19 12:58:40.185343,30,3677500,7114864,12.26,23.72,7830.16,17038.88,24869.04
2020-08-19 12:59:10.206229,30,2715476,5613876,9.05,18.71,5211.88,10396.85,15608.72
2020-08-19 12:59:40.227353,30,2133388,5067408,7.11,16.89,3901.91,9099.36,13001.27
2020-08-19 13:00:10.248352,30,3468212,6759840,11.56,22.53,7203.92,15168.96,22372.88
2020-08-19 13:00:40.269645,30,4295936,6961276,14.32,23.20,9897.69,13866.52,23764.21
2020-08-19 13:01:10.290679,30,4751712,8250224,15.84,27.50,11654.58,22650.93,34305.51
2020-08-19 13:01:40.311681,30,3270668,6847344,10.90,22.82,6643.52,16325.82,22969.34
2020-08-19 13:02:10.332880,30,5489844,8600408,18.30,28.67,14984.60,22717.42,37702.02
2020-08-19 13:02:40.369158,30,10909956,14685448,36.37,48.95,66790.76,78588.76,145379.52
2020-08-19 13:03:10.390613,30,11000480,13832436,36.67,46.11,68191.80,55532.76,123724.55
2020-08-19 13:03:40.412094,30,12065048,14664040,40.22,48.88,86318.26,58487.27,144805.53
2020-08-19 13:04:10.433295,30,9914568,12897748,33.05,42.99,52740.93,50003.79,102744.72
2020-08-19 13:04:40.469675,30,9391204,12339244,31.30,41.13,46298.61,45202.38,91500.99
2020-08-19 13:05:10.490841,30,7930656,10416152,26.44,34.72,31413.01,28102.91,59515.93
2020-08-19 13:05:40.512010,30,6382512,9986272,21.28,33.29,19936.28,33736.40,53672.68
2020-08-19 13:06:10.533392,30,8041548,11177956,26.81,37.26,32394.89,38605.80,71000.69
2020-08-19 13:06:40.554629,30,11232140,14121284,37.44,47.07,71874.82,58906.30,130781.13
2020-08-19 13:07:10.575832,30,8025244,10650348,26.75,35.50,32249.08,30640.47,62889.55
2020-08-19 13:07:40.597161,30,7260732,9932948,24.20,33.11,25954.46,27024.14,52978.60
2020-08-19 13:08:10.633560,30,7250772,10308060,24.17,34.36,25879.21,32125.42,58004.63
2020-08-19 13:08:40.654732,30,6949924,10528124,23.17,35.09,23684.06,37427.77,61111.83
2020-08-19 13:09:10.676191,30,10702376,13923216,35.67,46.41,63657.64,62254.86,125912.51
2020-08-19 13:09:40.697428,30,3126088,6370024,10.42,21.23,6251.17,13608.14,19859.31
2020-08-19 13:10:10.718393,30,4435068,8505296,14.78,28.35,10411.67,26343.82,36755.49
2020-08-19 13:10:40.739547,30,5737752,8606220,19.13,28.69,16251.83,21508.62,37760.45
2020-08-19 13:11:10.760741,30,6971484,9169524,23.24,30.57,23836.44,19918.07,43754.51
2020-08-19 13:11:40.782051,30,5449204,7955804,18.16,26.52,14784.33,16849.36,31633.69
2020-08-19 13:12:10.803075,30,5923472,9201692,19.74,30.67,17254.04,26862.98,44117.03
2020-08-19 13:12:40.824098,30,2483008,5409688,8.28,18.03,4667.87,9923.71,14591.58
2020-08-19 13:13:10.845396,30,6240672,8777516,20.80,29.26,19075.39,20437.99,39513.38
2020-08-19 13:13:40.866729,30,7393392,9835236,24.64,32.78,26972.80,24751.25,51724.05
2020-08-19 13:14:10.902958,30,6875800,9473476,22.92,31.58,23165.92,24104.40,47270.32
2020-08-19 13:14:40.924225,30,8230656,11798756,27.44,39.33,34122.83,47368.33,81491.16
2020-08-19 13:15:10.945610,30,10148108,14299432,33.83,47.66,55820.30,79452.66,135272.95
2020-08-19 13:15:40.967052,30,10821488,14579656,36.07,48.60,65441.98,77116.37,142558.34
2020-08-19 13:16:11.003555,30,10209852,13178284,34.03,43.93,56656.19,52094.85,108751.04
