dateTime,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh  
2020-08-22 09:18:51.961952,0.03,0.00,227.22,7.67,22009.87,8854.74,1395030700.00,302.58
2020-08-22 09:19:02.004807,0.03,0.00,305.63,8.12,23971.39,9520.42,4178458900.00,475.78
2020-08-22 09:19:12.047641,0.03,0.00,227.22,7.89,22961.39,9178.73,1395030700.00,302.58
2020-08-22 09:19:22.090476,0.04,0.00,88.61,5.79,14405.32,6178.22,42765944.00,71.85
2020-08-22 09:19:32.133442,0.03,0.00,591.49,9.15,28697.41,11092.05,48104387000.00,1303.76
2020-08-22 09:19:42.176258,0.03,0.00,261.09,8.12,23971.39,9520.42,2332732700.00,374.08
2020-08-22 09:19:52.219054,0.03,0.00,179.33,7.89,22961.39,9178.73,581029120.00,210.82
2020-08-22 09:20:02.262065,0.04,0.00,65.03,5.17,12136.65,5341.59,13610611.00,44.80
2020-08-22 09:20:12.304487,0.03,0.00,305.63,8.61,26186.04,10262.22,4178458900.00,475.78
2020-08-22 09:20:22.362954,0.03,0.00,1340.80,10.07,33140.05,12533.97,994104970000.00,4547.96
2020-08-22 09:20:32.405866,0.03,0.00,305.63,8.87,27401.58,10665.30,4178458900.00,475.78
2020-08-22 09:20:42.448505,0.04,0.00,71.46,5.66,13906.80,5996.20,19300496.00,51.75
2020-08-22 09:20:52.491454,0.03,0.00,366.58,9.44,30080.51,11544.35,8189954000.00,628.03
2020-08-22 09:21:02.534383,0.04,0.00,124.39,7.46,21112.55,8547.26,150082140.00,120.61
2020-08-22 09:21:12.577210,0.03,0.00,366.58,9.15,28697.41,11092.05,8189954000.00,628.03
2020-08-22 09:21:22.619923,0.04,0.00,71.46,5.66,13906.80,5996.20,19300496.00,51.75
2020-08-22 09:21:32.662768,0.03,0.00,200.67,7.89,22961.39,9178.73,880768830.00,250.29
2020-08-22 09:21:42.705799,0.03,0.00,454.56,9.15,28697.41,11092.05,18154996000.00,872.18
