dateTime,sampleTimeSeconds,LPOPmMid,LPOPm10,ratioPmMid,ratioPm10,concentrationPmMid,concentrationPm2_5,concentrationPm10
2020-08-22 05:06:15.679833,30,1823088,4336392,6.08,14.45,3267.17,6778.02,10045.19
2020-08-22 05:06:45.682403,30,1655156,4098140,5.52,13.66,2938.62,6260.40,9199.02
2020-08-22 05:07:15.684976,30,1739572,3876780,5.80,12.92,3102.57,5357.01,8459.58
2020-08-22 05:07:45.687514,30,397408,2569580,1.32,8.57,685.35,4181.65,4866.99
2020-08-22 05:08:15.689940,30,1561288,3848792,5.20,12.83,2758.98,5610.18,8369.16
2020-08-22 05:08:45.692663,30,1012388,3402168,3.37,11.34,1754.42,5258.91,7013.34
2020-08-22 05:09:15.695333,30,1185144,3563732,3.95,11.88,2063.38,5422.07,7485.45
2020-08-22 05:09:45.697887,30,342852,2491536,1.14,8.31,591.58,4095.73,4687.31
2020-08-22 05:10:15.684952,30,2354516,5246172,7.85,17.49,4379.49,9434.86,13814.35
2020-08-22 05:10:45.687718,30,2749864,5242984,9.17,17.48,5294.93,8504.60,13799.53
2020-08-22 05:11:15.690177,30,2156736,4778988,7.19,15.93,3951.28,7815.30,11766.58
2020-08-22 05:11:45.692797,30,1158064,3371236,3.86,11.24,2014.58,4910.63,6925.21
2020-08-22 05:12:45.713761,30,4126032,7222044,13.75,24.07,9295.33,16367.78,25663.11
2020-08-22 05:13:15.701232,30,881536,2879668,2.94,9.60,1523.71,4091.08,5614.79
2020-08-22 05:13:45.703823,30,2130808,4798888,7.10,16.00,3896.47,7952.34,11848.81
2020-08-22 05:14:15.721977,30,5180380,9580464,17.27,31.93,13510.73,35045.82,48556.55
2020-08-22 05:14:45.709186,30,1647016,4182360,5.49,13.94,2922.93,6569.08,9492.02
2020-08-22 05:15:15.711741,30,1056440,3187304,3.52,10.62,1832.70,4582.82,6415.51
2020-08-22 05:15:45.714273,30,603196,2579956,2.01,8.60,1039.74,3851.39,4891.13
2020-08-22 05:16:15.716882,30,2485748,5270736,8.29,17.57,4674.11,9254.93,13929.04
2020-08-22 05:16:45.719587,30,7570384,11102920,25.23,37.01,28378.78,41424.21,69802.99
2020-08-22 05:17:15.737594,30,8275032,12113792,27.58,40.38,34538.22,52685.53,87223.75
2020-08-22 05:17:45.740245,30,9018032,12763908,30.06,42.55,42077.02,57887.78,99964.80
2020-08-22 05:18:15.742942,30,6441832,9518540,21.47,31.73,20305.09,27503.89,47808.98
2020-08-22 05:18:45.745749,30,3898328,7066324,12.99,23.55,8529.67,15986.02,24515.69
2020-08-22 05:19:15.748529,30,6478520,9727964,21.60,32.43,20535.80,29836.47,50372.27
2020-08-22 05:19:45.766714,30,8726716,12421816,29.09,41.41,38987.27,54117.50,93104.77
2020-08-22 05:20:15.769646,30,5973364,9640256,19.91,32.13,17531.22,31755.40,49286.63
2020-08-22 05:20:45.772454,30,2651824,5889752,8.84,19.63,5059.94,12008.70,17068.63
2020-08-22 05:21:15.774776,30,973240,3093032,3.24,10.31,1685.13,4478.35,6163.48
2020-08-22 05:21:45.762005,30,537752,2597248,1.79,8.66,926.85,4004.64,4931.49
2020-08-22 05:22:15.764466,30,2367700,5064228,7.89,16.88,4408.70,8578.44,12987.14
2020-08-22 05:22:45.767160,30,1239312,3577752,4.13,11.93,2161.46,5365.92,7527.38
2020-08-22 05:23:15.785364,30,6900080,10519724,23.00,35.07,23334.68,37656.40,60991.08
2020-08-22 05:23:45.788293,30,8618912,12432000,28.73,41.44,37888.29,55415.60,93303.88
2020-08-22 05:24:15.791121,30,7897916,12019264,26.33,40.06,31127.52,54346.55,85474.07
2020-08-22 05:24:45.793980,30,4432892,7268288,14.78,24.23,10403.48,15608.17,26011.65
2020-08-22 05:25:15.796619,30,1116868,3337392,3.72,11.12,1940.62,4888.97,6829.59
2020-08-22 05:25:45.799143,30,942916,2876412,3.14,9.59,1631.62,3975.02,5606.64
2020-08-22 05:26:15.801770,30,3738380,7043584,12.46,23.48,8018.93,16332.56,24351.49
2020-08-22 05:26:45.804295,30,2343656,5017748,7.81,16.73,4355.50,8426.50,12782.00
2020-08-22 05:27:15.806821,30,889860,3161864,2.97,10.54,1538.32,4808.58,6346.90
2020-08-22 05:27:45.809276,30,481292,2760212,1.60,9.20,829.62,4490.44,5320.06
2020-08-22 05:28:15.812033,30,2138192,5044232,7.13,16.81,3912.05,8986.54,12898.58
2020-08-22 05:29:15.817489,30,8645004,12623716,28.82,42.08,38152.13,58959.01,97111.13
2020-08-22 05:29:45.820246,30,8857672,12742816,29.53,42.48,40354.35,59177.30,99531.65
2020-08-22 05:30:15.838539,30,8925628,12790536,29.75,42.64,41077.77,59435.78,100513.55
2020-08-22 05:30:45.841348,30,5732380,8871708,19.11,29.57,16223.52,24279.46,40502.98
2020-08-22 05:31:15.844174,30,8066560,11839812,26.89,39.47,32619.50,49602.80,82222.30
2020-08-22 05:31:45.847061,30,8787720,12310276,29.29,41.03,39619.70,51323.46,90943.16
2020-08-22 05:32:15.849646,30,5897608,9505092,19.66,31.68,17111.70,30536.05,47647.75
2020-08-22 05:32:45.852336,30,5946712,9534360,19.82,31.78,17382.74,30616.40,47999.14
2020-08-22 05:33:15.870412,30,8868624,12637984,29.56,42.13,40470.27,56928.55,97398.82
2020-08-22 05:33:45.873151,30,8797204,12751792,29.32,42.51,39718.72,59997.10,99715.82
2020-08-22 05:34:15.875842,30,5473160,8943052,18.24,29.81,14902.13,26362.69,41264.82
2020-08-22 05:34:45.878469,30,5336616,8738020,17.79,29.13,14240.22,24863.65,39103.88
2020-08-22 05:35:15.881162,30,7911616,11627792,26.37,38.76,31246.74,47250.22,78496.96
2020-08-22 05:35:45.899111,30,8776812,12586400,29.26,41.95,39506.03,56855.43,96361.46
2020-08-22 05:36:15.901941,30,5688416,9108312,18.96,30.36,15993.30,27077.49,43070.79
2020-08-22 05:36:45.904467,30,3509512,6209452,11.70,20.70,7324.78,11565.05,18889.83
2020-08-22 05:37:15.907323,30,8201688,12133180,27.34,40.44,33853.70,53732.02,87585.72
2020-08-22 05:37:45.925535,30,8890784,12819344,29.64,42.73,40705.62,60403.91,101109.53
2020-08-22 05:38:15.928253,30,7953048,12313964,26.51,41.05,31609.44,59404.64,91014.08
2020-08-22 05:38:45.931046,30,8201908,12476732,27.34,41.59,33855.72,60326.67,94182.39
2020-08-22 05:39:15.933689,30,2822508,5824268,9.41,19.41,5472.68,11240.27,16712.95
2020-08-22 05:39:45.936298,30,449380,2415636,1.50,8.05,774.72,3740.91,4515.62
2020-08-22 05:40:15.938735,30,3883756,7118280,12.95,23.73,8482.23,16411.81,24894.04
2020-08-22 05:40:45.941421,30,2064716,4418008,6.88,14.73,3758.07,6589.55,10347.62
2020-08-22 05:41:15.943865,30,1676652,3737980,5.59,12.46,2980.15,5037.53,8017.68
2020-08-22 05:41:45.931079,30,402548,2361816,1.34,7.87,694.19,3701.47,4395.66
2020-08-22 05:42:15.949221,30,3218956,6188220,10.73,20.63,6501.51,12262.91,18764.42
2020-08-22 05:42:45.951742,30,2747012,5211408,9.16,17.37,5288.02,8365.26,13653.28
2020-08-22 05:43:15.954361,30,1703832,3867464,5.68,12.89,3032.87,5396.54,8429.41
2020-08-22 05:43:45.941464,30,508036,2757332,1.69,9.19,875.66,4437.40,5313.06
2020-08-22 05:44:15.944055,30,3124816,5839040,10.42,19.46,6247.78,10544.91,16792.69
2020-08-22 05:44:45.946532,30,1193268,3555804,3.98,11.85,2078.05,5383.76,7461.81
2020-08-22 05:45:45.951382,30,319700,2648900,1.07,8.83,551.78,4501.23,5053.01
2020-08-22 05:46:15.953814,30,3354488,6238976,11.18,20.80,6877.78,12187.50,19065.28
2020-08-22 05:46:45.956407,30,4067388,6898156,13.56,22.99,9093.67,14227.60,23321.27
2020-08-22 05:47:15.959312,30,1508240,3930412,5.03,13.10,2658.63,5976.12,8634.76
2020-08-22 05:47:45.962121,30,3937064,7618996,13.12,25.40,8656.66,20117.91,28774.56
2020-08-22 05:48:15.964791,30,5153312,9873820,17.18,32.91,13387.30,38829.51,52216.81
2020-08-22 05:48:45.967291,30,1753616,4084068,5.85,13.61,3130.08,6020.62,9150.71
2020-08-22 05:49:15.969942,30,2571608,5589224,8.57,18.63,4871.71,10611.40,15483.11
2020-08-22 05:49:45.972355,30,2593508,5646248,8.65,18.82,4922.74,10852.11,15774.86
2020-08-22 05:50:15.974902,30,2997856,6294552,9.99,20.98,5915.09,13483.87,19398.96
2020-08-22 05:50:45.977402,30,1783344,4311892,5.94,14.37,3188.53,6767.14,9955.67
2020-08-22 05:51:15.980024,30,4025060,7839480,13.42,26.13,8950.06,21672.76,30622.82
2020-08-22 05:51:45.982558,30,2845420,6094376,9.48,20.31,5529.41,12688.42,18217.83
2020-08-22 05:52:15.985040,30,2889460,6668168,9.63,22.23,5639.34,16121.53,21760.86
2020-08-22 05:52:45.987816,30,1972100,4706140,6.57,15.69,3567.19,7902.04,11469.23
2020-08-22 05:53:15.990477,30,3242804,7013776,10.81,23.38,6566.76,17570.77,24137.53
2020-08-22 05:54:16.011098,30,2897908,6609876,9.66,22.03,5660.56,15717.92,21378.48
2020-08-22 05:54:46.013700,30,1638356,4277352,5.46,14.26,2906.27,6924.20,9830.47
2020-08-22 05:55:16.016460,30,3664744,6333704,12.22,21.11,7790.99,11845.74,19636.73
2020-08-22 05:55:46.019214,30,8535872,12377868,28.45,41.26,37057.79,55190.86,92248.66
2020-08-22 05:56:16.021808,30,6918156,10665704,23.06,35.55,23460.91,39654.61,63115.52
2020-08-22 05:56:46.024341,30,8724864,12438504,29.08,41.46,38968.19,54463.08,93431.27
2020-08-22 05:57:16.042441,30,8916664,12716864,29.72,42.39,40981.79,58018.77,99000.56
2020-08-22 05:57:46.045234,30,8732612,12546728,29.11,41.82,39048.07,56520.97,95569.04
2020-08-22 05:58:16.047905,30,5964160,9633128,19.88,32.11,17479.84,31719.32,49199.16
2020-08-22 05:58:46.050421,30,5711188,8823708,19.04,29.41,16112.23,23884.16,39996.39
2020-08-22 05:59:16.053216,30,7142880,10647724,23.81,35.49,25074.76,37776.24,62851.00
2020-08-22 05:59:46.071472,30,8885708,12853596,29.62,42.85,40651.64,61169.96,101821.60
2020-08-22 06:00:16.074008,30,8380372,11760472,27.93,39.20,35539.61,45274.03,80813.64
2020-08-22 06:00:46.076695,30,8007332,11699636,26.69,39.00,32089.47,47655.86,79745.33
2020-08-22 06:01:16.094741,30,8932252,12588400,29.77,41.96,41148.81,55252.76,96401.57
2020-08-22 06:01:46.097405,30,1951376,4520484,6.50,15.07,3524.96,7211.80,10736.75
2020-08-22 06:02:16.099848,30,3447752,6293252,11.49,20.98,7144.52,12246.58,19391.10
2020-08-22 06:02:46.102627,30,3541676,6862140,11.81,22.87,7419.82,15651.58,23071.39
2020-08-22 06:03:16.105134,30,1226124,3388260,4.09,11.29,2137.52,4836.10,6973.62
2020-08-22 06:03:46.107579,30,2373976,4876828,7.91,16.26,4422.63,7752.40,12175.03
2020-08-22 06:04:16.110195,30,3555276,6669228,11.85,22.23,7460.24,14307.64,21767.88
2020-08-22 06:04:46.112881,30,3247328,5507616,10.82,18.36,6579.19,8493.64,15072.83
2020-08-22 06:05:16.115488,30,1002784,3225280,3.34,10.75,1737.40,4781.37,6518.77
2020-08-22 06:05:46.102604,30,446836,2690524,1.49,8.97,770.34,4381.70,5152.04
2020-08-22 06:06:16.105186,30,4416992,7175444,14.72,23.92,10343.81,14971.69,25315.50
2020-08-22 06:06:46.122750,30,5237652,8714988,17.46,29.05,13774.75,25091.84,38866.58
2020-08-22 06:07:16.125136,30,1582056,4001576,5.27,13.34,2798.49,6072.59,8871.09
2020-08-22 06:07:46.112260,30,325728,2773652,1.09,9.25,562.14,4790.65,5352.79
2020-08-22 06:08:16.114839,30,2982568,6622936,9.94,22.08,5875.74,15587.96,21463.71
2020-08-22 06:08:46.117389,30,3109296,5931852,10.36,19.77,6206.53,11093.83,17300.37
2020-08-22 06:09:16.119954,30,602672,3359396,2.01,11.20,1038.83,5852.83,6891.66
2020-08-22 06:09:46.122443,30,494532,2618600,1.65,8.73,852.41,4129.13,4981.54
2020-08-22 06:10:46.127764,30,2970924,5487816,9.90,18.29,5845.88,9128.68,14974.55
2020-08-22 06:11:16.130346,30,990296,3479616,3.30,11.60,1715.29,5521.86,7237.16
2020-08-22 06:11:46.132910,30,402176,2468804,1.34,8.23,693.55,3942.03,4635.58
2020-08-22 06:12:16.135493,30,3339564,6235300,11.13,20.78,6835.70,12207.66,19043.36
2020-08-22 06:12:46.138316,30,3113312,5619020,10.38,18.73,6217.19,9417.84,15635.03
2020-08-22 06:13:16.140636,30,708868,3059372,2.36,10.20,1222.62,4852.33,6074.95
2020-08-22 06:13:46.127740,30,431296,2391768,1.44,7.97,743.61,3718.63,4462.24
2020-08-22 06:14:16.130318,30,4370568,7187760,14.57,23.96,10171.03,15235.98,25407.01
2020-08-22 06:14:46.132973,30,2485588,4954228,8.29,16.51,4673.75,7831.89,12505.64
2020-08-22 06:15:16.135628,30,1059428,3249300,3.53,10.83,1838.02,4746.59,6584.61
2020-08-22 06:15:46.138082,30,648752,2942144,2.16,9.81,1118.48,4653.95,5772.43
2020-08-22 06:16:16.140716,30,3594976,6239712,11.98,20.80,7579.09,11490.58,19069.67
2020-08-22 06:16:46.143522,30,2934332,5324260,9.78,17.75,5752.58,8428.88,14181.46
2020-08-22 06:17:16.145932,30,791504,3181312,2.64,10.60,1366.31,5033.00,6399.31
2020-08-22 06:17:46.148197,30,496324,2923944,1.65,9.75,855.50,4870.76,5726.25
2020-08-22 06:18:16.150684,30,4551424,7738756,15.17,25.80,10856.34,18911.25,29767.59
2020-08-22 06:19:16.156078,30,3117068,7122088,10.39,23.74,6227.17,18694.79,24921.95
2020-08-22 06:19:46.158568,30,495296,2785812,1.65,9.29,853.73,4528.77,5382.50
2020-08-22 06:20:16.161155,30,3418780,6902116,11.40,23.01,7060.96,16287.90,23348.86
2020-08-22 06:20:46.163781,30,5426720,10395524,18.09,34.65,14674.42,44550.92,59225.35
2020-08-22 06:21:16.166515,30,3278224,6886972,10.93,22.96,6664.43,16579.02,23243.45
2020-08-22 06:21:46.169463,30,6988144,12098068,23.29,40.33,23954.71,62976.25,86930.95
2020-08-22 06:22:16.187496,30,3658012,6568016,12.19,21.89,7770.38,13336.73,21107.11
2020-08-22 06:22:46.190233,30,7024156,10984504,23.41,36.62,24211.87,43731.12,67942.98
2020-08-22 06:23:16.192994,30,6615416,10533232,22.05,35.11,21414.60,39770.84,61185.43
2020-08-22 06:23:46.195722,30,3760800,6939652,12.54,23.13,8089.22,15522.53,23611.74
2020-08-22 06:24:16.198262,30,3642932,6220192,12.14,20.73,7724.32,11229.18,18953.51
2020-08-22 06:24:46.201224,30,2348464,5660116,7.83,18.87,4366.12,11480.33,15846.44
2020-08-22 06:25:16.203637,30,7434784,11320124,24.78,37.73,27296.73,46014.15,73310.88
2020-08-22 06:25:46.206279,30,3167272,5479684,10.56,18.27,6361.45,8572.89,14934.34
2020-08-22 06:26:16.208874,30,1748968,4269740,5.83,14.23,3120.97,6682.06,9803.03
2020-08-22 06:26:46.211475,30,1411072,4524892,4.70,15.08,2476.87,8276.85,10753.73
2020-08-22 06:27:16.229675,30,5377584,8975760,17.93,29.92,14436.41,27181.26,41617.66
2020-08-22 06:27:46.232657,30,9106244,12776580,30.35,42.59,43047.82,57177.77,100225.59
2020-08-22 06:28:16.235422,30,8057404,11640856,26.86,38.80,32537.15,46185.75,78722.90
2020-08-22 06:28:46.238149,30,8830220,12656108,29.43,42.19,40064.83,57700.38,97765.21
2020-08-22 06:29:16.256347,30,7221076,10835004,24.07,36.12,25655.85,39990.90,65646.74
2020-08-22 06:29:46.258999,30,8732280,12506236,29.11,41.69,39044.64,55720.61,94765.24
2020-08-22 06:30:16.261603,30,7044464,11090032,23.48,36.97,24357.83,45240.94,69598.77
2020-08-22 06:30:46.264262,30,7213024,10960096,24.04,36.53,25595.53,41968.59,67564.12
2020-08-22 06:31:16.266944,30,2747300,5285704,9.16,17.62,5288.71,8710.57,13999.28
2020-08-22 06:31:46.269394,30,1726604,4843400,5.76,16.14,3077.23,8957.06,12034.30
2020-08-22 06:32:16.272142,30,5843528,8905648,19.48,29.69,16816.97,24047.12,40864.08
2020-08-22 06:32:46.290034,30,6747964,10477884,22.49,34.93,22292.85,38099.10,60391.96
2020-08-22 06:33:16.292727,30,8622416,12392296,28.74,41.31,37923.62,54605.50,92529.13
2020-08-22 06:33:46.295428,30,8610920,12592784,28.70,41.98,37807.74,58681.60,96489.34
2020-08-22 06:34:16.298099,30,5544936,9287640,18.48,30.96,15259.41,29837.30,45096.70
2020-08-22 06:34:46.315965,30,5968472,9490044,19.89,31.63,17503.91,29963.91,47467.82
2020-08-22 06:35:16.318626,30,7870600,11204188,26.24,37.35,30890.82,40532.13,71422.95
2020-08-22 06:35:46.321329,30,8682504,12625016,28.94,42.08,38533.69,58603.66,97137.35
2020-08-22 06:36:16.324021,30,6364912,10276060,21.22,34.25,19827.87,37734.80,57562.67
2020-08-22 06:36:46.326517,30,690040,2584812,2.30,8.62,1189.97,3712.48,4902.45
2020-08-22 06:37:16.329155,30,4869880,7709108,16.23,25.70,12145.67,17373.69,29519.37
2020-08-22 06:37:46.331867,30,8097640,11870032,26.99,39.57,32900.32,49863.20,82763.52
2020-08-22 06:38:16.349881,30,8237752,12257200,27.46,40.86,34188.99,55738.36,89927.35
2020-08-22 06:38:46.352444,30,8852840,12987996,29.51,43.29,40303.26,64347.09,104650.35
2020-08-22 06:39:16.355423,30,8612016,12292908,28.71,40.98,37818.78,52791.05,90609.84
2020-08-22 06:39:46.357967,30,2584636,5147184,8.62,17.16,4902.04,8457.44,13359.48
2020-08-22 06:40:16.360605,30,3354440,6180836,11.18,20.60,6877.65,11843.31,18720.96
2020-08-22 06:40:46.363125,30,2431784,4944388,8.11,16.48,4551.90,7911.33,12463.24
2020-08-22 06:41:16.365578,30,1441868,3454588,4.81,11.52,2534.20,4630.13,7164.33
2020-08-22 06:41:46.368275,30,5918080,10444236,19.73,34.81,17224.29,42689.03,59913.32
2020-08-22 06:42:16.386151,30,7644836,13106044,25.48,43.69,28986.65,78194.26,107180.91
2020-08-22 06:42:46.388600,30,3786948,7304104,12.62,24.35,8171.72,18112.38,26284.10
2020-08-22 06:43:16.390998,30,619692,2875380,2.07,9.58,1068.23,4535.83,5604.06
2020-08-22 06:43:46.393504,30,3257600,6154576,10.86,20.52,6607.45,11959.57,18567.03
2020-08-22 06:44:16.396095,30,7340804,12977776,24.47,43.26,26565.52,77867.82,104433.34
2020-08-22 06:44:46.398962,30,6878280,12138596,22.93,40.46,23183.11,64503.97,87687.08
2020-08-22 06:45:16.401483,30,6386352,11733608,21.29,39.11,19960.00,60380.63,80340.63
2020-08-22 06:45:46.419544,30,7263160,10351468,24.21,34.50,25972.82,32635.29,58608.11
2020-08-22 06:46:16.422085,30,8010592,11546552,26.70,38.49,32118.48,44983.98,77102.46
2020-08-22 06:46:46.425014,30,8055732,11803444,26.85,39.34,32522.12,49052.30,81574.42
2020-08-22 06:47:16.427680,30,6862304,10206840,22.87,34.02,23072.52,33542.68,56615.20
2020-08-22 06:47:46.430343,30,8264100,11690224,27.55,38.97,34435.54,45145.46,79581.00
2020-08-22 06:48:16.432941,30,5983396,9352756,19.94,31.18,17587.38,28262.28,45849.66
2020-08-22 06:48:46.435321,30,1510196,3583940,5.03,11.95,2662.32,4883.61,7545.93
2020-08-22 06:49:16.437631,30,1898332,4218824,6.33,14.06,3417.61,6203.31,9620.92
2020-08-22 06:49:46.440305,30,4726848,8013528,15.76,26.71,11553.17,20591.43,32144.61
2020-08-22 06:50:16.458322,30,4547076,7678620,15.16,25.60,10839.47,18426.26,29265.73
2020-08-22 06:50:46.460840,30,2601264,4800140,8.67,16.00,4940.88,6913.12,11854.00
2020-08-22 06:51:16.463484,30,4938508,8064648,16.46,26.88,12437.95,20164.37,32602.32
2020-08-22 06:51:46.466200,30,3139212,5881552,10.46,19.61,6286.18,10737.59,17023.77
2020-08-22 06:52:16.468836,30,8343192,13486024,27.81,44.95,35183.70,80440.03,115623.73
2020-08-22 06:52:46.471600,30,6965068,11264528,23.22,37.55,23791.03,48610.04,72401.06
2020-08-22 06:53:16.489579,30,6383944,9309316,21.28,31.03,19945.13,25401.21,45346.33
2020-08-22 06:53:46.492477,30,8252840,14924352,27.51,49.75,34329.99,117564.98,151894.97
2020-08-22 06:54:16.495154,30,8279472,14189024,27.60,47.30,34580.00,97896.47,132476.47
2020-08-22 06:54:46.513446,30,7248996,13296104,24.16,44.32,25865.81,85480.98,111346.79
2020-08-22 06:55:16.516046,30,8051980,14284964,26.84,47.62,32488.43,102415.85,134904.28
2020-08-22 06:55:46.518831,30,8258948,14845068,27.53,49.48,34387.21,115323.20,149710.42
2020-08-22 06:56:16.536886,30,7600036,12744468,25.33,42.48,28619.68,70945.81,99565.49
2020-08-22 06:56:46.539611,30,7653480,13399916,25.51,44.67,29057.85,84612.49,113670.34
2020-08-22 06:57:16.542017,30,5894416,11216308,19.65,37.39,17094.19,54524.39,71618.58
2020-08-22 06:57:46.544788,30,8672876,14458644,28.91,48.20,38435.45,100943.58,139379.03
2020-08-22 06:58:16.562664,30,7556712,12474072,25.19,41.58,28268.21,65861.86,94130.08
2020-08-22 06:58:46.565457,30,8424800,14708104,28.08,49.03,35968.50,110020.27,145988.77
2020-08-22 06:59:16.568023,30,7661604,11465104,25.54,38.22,29124.91,46597.66,75722.57
2020-08-22 06:59:46.586098,30,8833148,12797148,29.44,42.66,40095.63,60554.54,100650.17
2020-08-22 07:00:16.588571,30,7419956,11637960,24.73,38.79,27180.33,51492.49,78672.82
2020-08-22 07:00:46.591197,30,8336916,12009304,27.79,40.03,35123.90,50167.21,85291.12
2020-08-22 07:01:16.593778,30,7209008,10524676,24.03,35.08,25565.49,35496.76,61062.25
2020-08-22 07:01:46.611979,30,8923124,12812156,29.74,42.71,41050.93,59909.72,100960.65
2020-08-22 07:02:16.614708,30,7761612,11871116,25.87,39.57,29960.05,52822.91,82782.97
2020-08-22 07:02:46.617707,30,7759520,11914364,25.87,39.71,29942.38,53619.77,83562.14
2020-08-22 07:03:16.620408,30,7589592,11263320,25.30,37.54,28534.63,43846.74,72381.38
2020-08-22 07:03:46.623003,30,5324436,9290624,17.75,30.97,14182.30,30948.71,45131.01
2020-08-22 07:04:16.640990,30,7857876,12662416,26.19,42.21,30781.02,67111.86,97892.88
2020-08-22 07:04:46.643551,30,3144652,6023508,10.48,20.08,6300.73,11512.54,17813.27
2020-08-22 07:05:16.646195,30,4710696,7721004,15.70,25.74,11487.65,18131.11,29618.77
2020-08-22 07:05:46.648671,30,3565148,6595084,11.88,21.98,7489.68,13792.60,21282.28
2020-08-22 07:06:16.651491,30,5964780,9661640,19.88,32.21,17483.30,32066.40,49549.70
2020-08-22 07:06:46.653929,30,4068780,7049208,13.56,23.50,9098.42,15293.59,24392.01
2020-08-22 07:07:16.672137,30,7902940,12949364,26.34,43.16,31171.19,72660.34,103831.52
2020-08-22 07:07:46.674870,30,8442224,13161868,28.14,43.87,36137.75,72255.00,108392.75
2020-08-22 07:08:16.677456,30,8993468,13179720,29.98,43.93,41809.64,66972.73,108782.37
2020-08-22 07:08:46.680118,30,7757844,11672316,25.86,38.91,29928.26,49340.64,79268.90
2020-08-22 07:09:16.698179,30,7810416,11846248,26.03,39.49,30374.15,51963.23,82337.38
2020-08-22 07:09:46.700994,30,7650884,10982292,25.50,36.61,29036.46,38872.13,67908.59
2020-08-22 07:10:16.703744,30,7335504,11463872,24.45,38.21,26524.73,49177.16,75701.88
2020-08-22 07:10:46.706085,30,8127668,11974712,27.09,39.92,33173.33,51484.95,84658.28
2020-08-22 07:11:16.724159,30,8087120,11926232,26.96,39.75,32805.06,50971.84,83776.90
2020-08-22 07:11:46.726717,30,7810264,11452672,26.03,38.18,30372.86,45140.67,75513.53
2020-08-22 07:12:16.729452,30,7564284,11333060,25.21,37.78,28329.39,45194.40,73523.79
2020-08-22 07:12:46.732058,30,8066408,11843668,26.89,39.48,32618.15,49673.13,82291.28
2020-08-22 07:13:16.750029,30,8113088,11986824,27.04,39.96,33040.56,51838.91,84879.47
2020-08-22 07:13:46.752686,30,7621800,10752676,25.41,35.84,28797.51,35609.25,64406.77
2020-08-22 07:14:16.755439,30,7400812,11315036,24.67,37.72,27030.64,46196.63,73227.27
2020-08-22 07:14:46.757950,30,7647904,11333392,25.49,37.78,29011.92,44517.34,73529.26
2020-08-22 07:15:16.775954,30,7001408,10373984,23.34,34.58,24049.18,34873.78,58922.96
2020-08-22 07:15:46.778770,30,7794932,11476944,25.98,38.26,30242.31,45679.77,75922.09
2020-08-22 07:16:16.781355,30,7992960,11061160,26.64,36.87,31961.85,37181.03,69142.88
2020-08-22 07:16:46.784054,30,7992208,11875988,26.64,39.59,31955.18,50915.34,82870.52
2020-08-22 07:17:16.786838,30,8002384,11933172,26.67,39.78,32045.49,51857.16,83902.65
2020-08-22 07:17:46.805038,30,7993212,11382972,26.64,37.94,31964.08,42385.35,74349.43
2020-08-22 07:18:16.807729,30,7958180,11359580,26.53,37.87,31654.58,42307.02,73961.61
2020-08-22 07:18:46.810497,30,6871492,10574828,22.90,35.25,23136.07,38650.63,61786.70
2020-08-22 07:19:16.813295,30,8863956,12434544,29.55,41.45,40420.82,52932.83,93353.66
2020-08-22 07:19:46.831207,30,8076536,11882664,26.92,39.61,32709.45,50281.08,82990.52
2020-08-22 07:20:16.833869,30,6629304,10183848,22.10,33.95,21505.35,34797.71,56303.06
2020-08-22 07:20:46.836654,30,7584596,11346308,25.28,37.82,28494.04,45248.23,73742.27
2020-08-22 07:21:16.839370,30,7841992,11493656,26.14,38.31,30644.40,45559.85,76204.25
2020-08-22 07:21:46.842068,30,8256692,12018108,27.52,40.06,34366.07,51086.69,85452.76
2020-08-22 07:22:16.859783,30,7243044,10878092,24.14,36.26,25820.93,40481.72,66302.65
2020-08-22 07:22:46.862525,30,7487272,11322468,24.96,37.74,27711.75,45637.68,73349.43
2020-08-22 07:23:16.865050,30,6126940,9405116,20.42,31.35,18406.08,28055.81,46461.89
2020-08-22 07:23:46.867653,30,7817436,11413200,26.06,38.04,30434.09,44418.59,74852.68
2020-08-22 07:24:16.870131,30,6480796,10167044,21.60,33.89,20550.19,35525.53,56075.71
2020-08-22 07:24:46.872526,30,2239580,4927516,7.47,16.43,4128.43,8262.35,12390.78
2020-08-22 07:25:16.874923,30,828152,2981804,2.76,9.94,1430.27,4443.52,5873.78
2020-08-22 07:25:46.877475,30,8231680,12497836,27.44,41.66,34132.35,60466.69,94599.04
2020-08-22 07:26:16.895431,30,7802808,11330796,26.01,37.77,30309.32,43177.17,73486.49
2020-08-22 07:26:46.898006,30,2850048,5451200,9.50,18.17,5540.90,9253.21,14794.11
2020-08-22 07:27:16.900493,30,4030272,7228256,13.43,24.09,8967.66,16742.05,25709.71
2020-08-22 07:27:46.903101,30,5273040,8554680,17.58,28.52,13939.83,23304.82,37244.65
2020-08-22 07:28:16.905741,30,8682028,14047340,28.94,46.82,38528.84,90419.34,128948.18
2020-08-22 07:28:46.908475,30,7817768,14547052,26.06,48.49,30436.91,111259.87,141696.78
2020-08-22 07:29:16.926463,30,8181716,13782228,27.27,45.94,33669.11,88857.00,122526.11
2020-08-22 07:29:46.929281,30,8831604,12890700,29.44,42.97,40079.41,62517.59,102597.00
2020-08-22 07:30:16.931575,30,7981888,12216308,26.61,40.72,31863.78,57286.57,89150.35
2020-08-22 07:30:46.934114,30,6676220,9981548,22.25,33.27,21814.11,31796.80,53610.91
2020-08-22 07:31:16.952051,30,8399032,12350032,28.00,41.17,35719.27,55990.21,91709.48
